district,lon,lat,nearest_stop_dist_m,road_nearest_stop_dist_m,effective_walk_dist_m,cell_population,terrain_penalty,nearest_ramp_dist_m,road_nearest_ramp_dist_m,is_remote_cell,distance_mode,remote_policy
Tai Po,114.34294000000111,22.430600000000045,784.9240443974505,784.9240443974505,1360.6123082243867,29.19359131036947,1.7334318115695706,784.9240443974505,784.9240443974505,False,road_network,exclude_remote
Tai Po,114.34394000000111,22.430600000000045,870.5225040703831,870.5225040703831,1565.663779748336,27.71056426456036,1.7985333778594077,870.5225040703831,870.5225040703831,False,road_network,exclude_remote
Tai Po,114.34494000000112,22.430600000000045,959.5003038706999,959.5003038706999,1746.4985472983037,26.63387765357817,1.8202167735151211,959.5003038706999,959.5003038706999,False,road_network,exclude_remote
Tai Po,114.34594000000112,22.430600000000045,1050.999507406421,1050.999507406421,1591.8871457218547,28.28059742654331,1.514641191079334,1050.999507406421,1050.999507406421,False,road_network,exclude_remote
Tai Po,114.34694000000113,22.430600000000045,1144.4154946570814,1144.4154946570814,2112.6027267865825,24.854255198291497,1.8460102442248163,1144.4154946570814,1144.4154946570814,False,road_network,exclude_remote
Tai Po,114.34794000000113,22.430600000000045,1239.31489648179,1239.31489648179,2564.7575270479133,22.847988581202408,2.0694962469416254,1239.31489648179,1239.31489648179,False,road_network,exclude_remote
Tai Po,114.34894000000114,22.430600000000045,1335.3814920297616,1335.3814920297616,2883.7843401816835,21.767740865166147,2.15952097388917,1335.3814920297616,1335.3814920297616,False,road_network,exclude_remote
Tai Po,114.34994000000114,22.430600000000045,1432.3804572247502,1432.3804572247502,1732.1174527591209,29.3717134409613,1.2092579482095935,1432.3804572247502,1432.3804572247502,False,road_network,exclude_remote
Tai Po,114.35094000000115,22.430600000000045,1530.1344867616053,1530.1344867616053,1850.3272899460783,28.851927137120853,1.2092579482095935,1530.1344867616053,1530.1344867616053,False,road_network,exclude_remote
Tai Po,114.35194000000115,22.430600000000045,1628.5076141251548,1628.5076141251548,1628.5076141251548,32.264411785935735,1.0,1628.5076141251548,1628.5076141251548,False,road_network,exclude_remote
Tai Po,114.35294000000115,22.430600000000045,1727.3940717962714,1727.3940717962714,2190.902540012265,27.07677642293134,1.2683281572999747,1727.3940717962714,1727.3940717962714,False,road_network,exclude_remote
Tai Po,114.35394000000116,22.430600000000045,1826.7104963871043,1826.7104963871043,2416.1844354858063,25.948994241734525,1.3226969682741587,1826.7104963871043,1826.7104963871043,False,road_network,exclude_remote
Tai Po,114.35494000000116,22.430600000000045,1926.390387289327,1926.390387289327,3226.3669349196894,22.009904726339073,1.6748250802162652,1926.390387289327,1926.390387289327,False,road_network,exclude_remote
Tai Po,114.11694000000003,22.431600000000046,209.653941486,209.653941486,449.32873635845846,39.875841260343925,2.143192411140351,2794.44096614728,2794.44096614728,False,road_network,exclude_remote
Tai Po,114.11794000000003,22.431600000000046,229.1354800615646,229.1354800615646,377.9775484442152,42.2269487707489,1.6495810615739621,2813.9225047228447,2813.9225047228447,False,road_network,exclude_remote
Tai Po,114.11894000000004,22.431600000000046,276.65300638010956,276.65300638010956,604.195834496437,37.144508893101175,2.183948197064945,2915.4596385042187,2915.4596385042187,False,road_network,exclude_remote
Tai Po,114.11994000000004,22.431600000000046,342.73552031914863,342.73552031914863,755.0972978541257,34.9487809257321,2.2031486469537613,2981.5421524432577,2981.5421524432577,False,road_network,exclude_remote
Tai Po,114.12094000000005,22.431600000000046,423.70522493820573,423.70522493820573,848.0784360128699,33.805901433730014,2.0015765350464014,3062.511857062315,3062.511857062315,False,road_network,exclude_remote
Tai Po,114.12194000000005,22.431600000000046,512.5547075086864,512.5547075086864,1027.0449258860115,31.81200548436121,2.0037762034769835,3151.3613396327955,3151.3613396327955,False,road_network,exclude_remote
Tai Po,114.12294000000006,22.431600000000046,605.8269295227828,605.8269295227828,1386.8634514943396,28.67654174471709,2.2892073361393637,3244.633561646892,3244.633561646892,False,road_network,exclude_remote
Tai Po,114.12394000000006,22.431600000000046,701.760599257124,701.760599257124,1299.7367680147902,29.486623221183713,1.8521084959609833,3340.567231381233,3340.567231381233,False,road_network,exclude_remote
Tai Po,114.12494000000007,22.431600000000046,799.3981101998473,799.3981101998473,1708.9806193925324,26.561295673036174,2.137834199989905,3438.2047423239565,3438.2047423239565,False,road_network,exclude_remote
Tai Po,114.12594000000007,22.431600000000046,864.7138166905893,864.7138166905893,1477.1092183059804,28.43581755950917,1.7082058708846994,3729.0807453150073,3729.0807453150073,False,road_network,exclude_remote
Tai Po,114.12694000000008,22.431600000000046,903.7197670407245,903.7197670407245,1508.19203172199,28.3210422397842,1.6688713545136231,3768.0866956651425,3768.0866956651425,False,road_network,exclude_remote
Tai Po,114.12794000000008,22.431600000000046,952.2687550125779,952.2687550125779,1849.5880315793113,25.929341545609653,1.9422962497124894,3816.635683636996,3816.635683636996,False,road_network,exclude_remote
Tai Po,114.12894000000009,22.431600000000046,1448.8937412750283,1448.8937412750283,3138.8074434390496,21.072994467395155,2.166347575410806,3849.2147471329536,3849.2147471329536,False,road_network,exclude_remote
Tai Po,114.12994000000009,22.431600000000046,1445.477192354957,1445.477192354957,2932.8210128781993,21.793933268942368,2.028963880156474,3845.798198212882,3845.798198212882,False,road_network,exclude_remote
Tai Po,114.1309400000001,22.431600000000046,1452.9569514762934,1452.9569514762934,2301.607646225842,24.862299354611856,1.584085229701587,3853.2779573342186,3853.2779573342186,False,road_network,exclude_remote
Tai Po,114.1319400000001,22.431600000000046,1471.0865599333233,1471.0865599333233,2605.180976551199,23.26789504900541,1.770922967761515,3871.407565791248,3871.407565791248,False,road_network,exclude_remote
Tai Po,114.1329400000001,22.431600000000046,1499.2983908740566,1499.2983908740566,3504.3075372899752,20.04471126810228,2.3372982713914903,3899.619396731982,3899.619396731982,False,road_network,exclude_remote
Tai Po,114.13394000000011,22.431600000000046,1536.785950175129,1536.785950175129,3305.8039256272,20.68454759709778,2.1511154011074067,3937.1069560330543,3937.1069560330543,False,road_network,exclude_remote
Tai Po,114.13494000000011,22.431600000000046,1582.6042840200303,1582.6042840200303,3322.60554360937,20.716201630722693,2.09945441015078,3982.9252898779555,3982.9252898779555,False,road_network,exclude_remote
Tai Po,114.13594000000012,22.431600000000046,1635.763776943902,1635.763776943902,3362.9131048903337,20.693753835674933,2.0558672054550966,4036.084782801827,4036.084782801827,False,road_network,exclude_remote
Tai Po,114.13694000000012,22.431600000000046,1695.302147869677,1695.302147869677,3765.646394697068,19.6154248720618,2.2212243401148246,4095.623153727602,4095.623153727602,False,road_network,exclude_remote
Tai Po,114.13794000000013,22.431600000000046,1686.9954810245601,1686.9954810245601,3354.9232483369165,20.83402521008485,1.98869723486122,3469.644552684834,3469.644552684834,False,road_network,exclude_remote
Tai Po,114.13894000000013,22.431600000000046,1736.629380809582,1736.629380809582,3570.416448766436,20.25287744475497,2.055946126571911,3519.2784524698554,3519.2784524698554,False,road_network,exclude_remote
Tai Po,114.13994000000014,22.431600000000046,1792.1400973812315,1792.1400973812315,3532.72140914386,20.496588519570974,1.9712306054119635,3574.7891690415054,3574.7891690415054,False,road_network,exclude_remote
Tai Po,114.15894000000023,22.431600000000046,1889.8919862315943,1889.8919862315943,4465.142883716124,18.23639719591856,2.362644487751666,1522.6042807756799,1522.6042807756799,False,road_network,exclude_remote
Tai Po,114.15994000000023,22.431600000000046,1830.2362542345231,1830.2362542345231,3610.4539956582453,20.339486293649486,1.9726710075297242,1462.9485487786087,1462.9485487786087,False,road_network,exclude_remote
Tai Po,114.16094000000024,22.431600000000046,1714.0420604573615,1714.0420604573615,3650.5724813531347,19.969115752855764,2.1298033260508467,1346.754355001447,1346.754355001447,False,road_network,exclude_remote
Tai Po,114.16194000000024,22.431600000000046,1425.1034638361143,1425.1034638361143,2192.3098985988518,25.43843456349988,1.5383513928859311,1057.8157583802,1057.8157583802,False,road_network,exclude_remote
Tai Po,114.16294000000025,22.431600000000046,1150.3655958914765,1150.3655958914765,1840.6382090383033,26.67919071618833,1.6000462945103116,783.0778904355623,783.0778904355623,False,road_network,exclude_remote
Tai Po,114.16394000000025,22.431600000000046,1191.8692862590951,1191.8692862590951,1529.3785723621902,29.836133328520972,1.2831764271419654,824.5815808031809,824.5815808031809,False,road_network,exclude_remote
Tai Po,114.16494000000026,22.431600000000046,1228.880236923357,1228.880236923357,1560.6779008926633,29.753827904994413,1.27,861.5925314674428,861.5925314674428,False,road_network,exclude_remote
Tai Po,114.16594000000026,22.431600000000046,1331.223390006197,1331.223390006197,2010.9589090897994,26.262111457062627,1.5106096573922414,963.9356845502829,963.9356845502829,False,road_network,exclude_remote
Tai Po,114.16694000000027,22.431600000000046,1580.0180365373494,1580.0180365373494,2289.8352655274653,25.52926125667817,1.4492462823688386,1212.730331081435,1212.730331081435,False,road_network,exclude_remote
Tai Po,114.16794000000027,22.431600000000046,1489.983979935832,1489.983979935832,2300.6229063992514,25.031177649743995,1.5440588203494179,1122.6962744799175,1122.6962744799175,False,road_network,exclude_remote
Tai Po,114.16894000000028,22.431600000000046,1423.363594157764,1423.363594157764,2114.3915937501415,25.967885730446202,1.4854894437575341,1056.0758887018499,1056.0758887018499,False,road_network,exclude_remote
Tai Po,114.16994000000028,22.431600000000046,1631.0293237039484,1631.0293237039484,2806.2259121664047,22.84518595743015,1.7205245003159542,1263.7416182480342,1263.7416182480342,False,road_network,exclude_remote
Tai Po,114.17094000000029,22.431600000000046,1686.7769122458872,1686.7769122458872,2708.619751215588,23.52849669426332,1.60579607863446,1319.489206789973,1319.489206789973,False,road_network,exclude_remote
Tai Po,114.17194000000029,22.431600000000046,1781.3264561856488,1781.3264561856488,3134.6136069638465,21.90957268051075,1.759707546069904,1414.0387507297346,1414.0387507297346,False,road_network,exclude_remote
Tai Po,114.1729400000003,22.431600000000046,1881.1374882568682,1881.1374882568682,3348.1701371218296,21.381719375315512,1.779864660623168,1513.849782800954,1513.849782800954,False,road_network,exclude_remote
Tai Po,114.1739400000003,22.431600000000046,1982.409558432446,1982.409558432446,3158.0450993250947,22.504562428866944,1.5930336321734955,1615.1218529765317,1615.1218529765317,False,road_network,exclude_remote
Tai Po,114.17794000000032,22.431600000000046,887.4358030474119,887.4358030474119,1267.7468855338864,30.75991648743736,1.4285505285909184,1759.7889955108403,1759.7889955108403,False,road_network,exclude_remote
Tai Po,114.17894000000032,22.431600000000046,845.2391685376451,845.2391685376451,1190.9616206067205,31.449447530284747,1.4090232267243512,1717.5923610010736,1717.5923610010736,False,road_network,exclude_remote
Tai Po,114.17994000000033,22.431600000000046,817.5559892315893,817.5559892315893,1299.1744221999372,29.96861441381808,1.5890953516480446,1689.9091816950177,1689.9091816950177,False,road_network,exclude_remote
Tai Po,114.18094000000033,22.431600000000046,806.3942960433263,806.3942960433263,1105.908238971273,32.3476224737627,1.3714236873915764,1678.747488506755,1678.747488506755,False,road_network,exclude_remote
Tai Po,114.18194000000034,22.431600000000046,812.6653790717342,812.6653790717342,1297.495184404871,29.961222008940684,1.596592174120833,1685.0185715351627,1685.0185715351627,False,road_network,exclude_remote
Tai Po,114.18294000000034,22.431600000000046,602.4150661453416,602.4150661453416,929.0304684787336,33.4883997457053,1.5421766829692656,1541.7035255816172,1541.7035255816172,False,road_network,exclude_remote
Tai Po,114.18394000000035,22.431600000000046,613.2027240273305,613.2027240273305,966.0297171393503,32.99798836664237,1.575383929795286,1552.4911834636061,1552.4911834636061,False,road_network,exclude_remote
Tai Po,114.18494000000035,22.431600000000046,603.0250662308167,603.0250662308167,1231.9756813418123,29.907103531043457,2.0429924895862546,2236.1168801154763,2236.1168801154763,False,road_network,exclude_remote
Tai Po,114.18594000000036,22.431600000000046,554.419796283056,554.419796283056,911.9334038647451,33.44048269526295,1.644842788765,2187.511610167716,2187.511610167716,False,road_network,exclude_remote
Tai Po,114.18694000000036,22.431600000000046,521.7765280089806,521.7765280089806,1275.586620345828,29.604079120031702,2.44469912284723,2154.8683418936403,2154.8683418936403,False,road_network,exclude_remote
Tai Po,114.18794000000037,22.431600000000046,463.30715467488926,463.30715467488926,803.1253978769334,34.613426300562615,1.733462109905254,838.8588548226483,838.8588548226483,False,road_network,exclude_remote
Tai Po,114.18894000000037,22.431600000000046,373.29033708724523,373.29033708724523,933.2258427181131,32.87201155578836,2.5,748.8420372350042,748.8420372350042,False,road_network,exclude_remote
Tai Po,114.18994000000038,22.431600000000046,291.8314713685576,291.8314713685576,505.0260738679951,39.32465712480751,1.7305401350294787,667.3831715163167,667.3831715163167,False,road_network,exclude_remote
Tai Po,114.19094000000038,22.431600000000046,228.28341011122097,228.28341011122097,443.10309915337336,40.215677778826944,1.9410219031575313,603.83511025898,603.83511025898,False,road_network,exclude_remote
Tai Po,114.19194000000039,22.431600000000046,200.47144114797558,200.47144114797558,320.41227561012585,43.834640092007916,1.598293870564922,576.0231412957346,576.0231412957346,False,road_network,exclude_remote
Tai Po,114.19294000000039,22.431600000000046,155.2425653472795,155.2425653472795,270.3688813231594,44.73376140317255,1.7415898836658679,175.05267775448485,175.05267775448485,False,road_network,exclude_remote
Tai Po,114.1939400000004,22.431600000000046,58.46335300635442,58.46335300635442,85.2870064599356,50.903059264952525,1.6577402391690979,78.27346541355976,78.27346541355976,False,road_network,exclude_remote
Tai Po,114.1949400000004,22.431600000000046,81.292895173087,81.292895173087,106.86915591634981,50.92245444788711,1.4938848268799338,61.48278276588166,61.48278276588166,False,road_network,exclude_remote
Tai Po,114.19994000000042,22.431600000000046,378.11401231477043,378.11401231477043,536.5864421474078,39.58488901049735,1.4191128196029745,171.91673825910866,171.91673825910866,False,road_network,exclude_remote
Tai Po,114.20094000000043,22.431600000000046,110.55309053746825,110.55309053746825,112.07249743588311,56.324929255129106,1.0137436854187256,194.00808675382774,194.00808675382774,False,road_network,exclude_remote
Tai Po,114.20194000000043,22.431600000000046,63.901704536992106,63.901704536992106,64.77994946186888,59.151405361634005,1.0137436854187256,147.3567007533516,147.3567007533516,False,road_network,exclude_remote
Tai Po,114.20294000000044,22.431600000000046,104.7748647802128,104.7748647802128,105.82261342801492,56.7334930268052,1.01,104.7748647802128,104.7748647802128,False,road_network,exclude_remote
Tai Po,114.20394000000044,22.431600000000046,79.23946385970355,79.23946385970355,71.21904324923612,58.00700168388064,1.0213437474581095,19.92277527331363,19.92277527331363,False,road_network,exclude_remote
Tai Po,114.20494000000045,22.431600000000046,174.28452175760128,174.28452175760128,177.77021219275332,52.95981165586059,1.02,124.88282822482755,124.88282822482755,False,road_network,exclude_remote
Tai Po,114.20594000000045,22.431600000000046,268.4413486758535,268.4413486758535,281.59223527826117,48.560585330836645,1.0489897948556635,219.03965514307973,219.03965514307973,False,road_network,exclude_remote
Tai Po,114.20694000000046,22.431600000000046,601.8340678012911,601.8340678012911,634.9197402098226,40.22543423762346,1.0549747416749022,552.4323742685174,552.4323742685174,False,road_network,exclude_remote
Tai Po,114.20794000000046,22.431600000000046,605.0929992836553,605.0929992836553,666.6686244406666,39.26534641888302,1.101762250149825,555.6913057508816,555.6913057508816,False,road_network,exclude_remote
Tai Po,114.20894000000047,22.431600000000046,667.1433855650878,667.1433855650878,696.9789447823456,39.37506308202457,1.0447213595499958,617.7416920323141,617.7416920323141,False,road_network,exclude_remote
Tai Po,114.20994000000047,22.431600000000046,347.0842820184371,347.0842820184371,370.33864111397935,45.67895845248779,1.0669991708074726,280.0421901189692,280.0421901189692,False,road_network,exclude_remote
Tai Po,114.21094000000048,22.431600000000046,395.88004686217846,395.88004686217846,395.88004686217846,45.748277321159755,1.0,328.8379549627106,328.8379549627106,False,road_network,exclude_remote
Tai Po,114.21194000000048,22.431600000000046,443.5058032889957,443.5058032889957,443.5058032889957,44.57296021951723,1.0,397.31733466241513,397.31733466241513,False,road_network,exclude_remote
Tai Po,114.21294000000049,22.431600000000046,522.5733733696493,522.5733733696493,522.5733733696493,42.86346872169244,1.0,476.3849047430687,476.3849047430687,False,road_network,exclude_remote
Tai Po,114.21394000000049,22.431600000000046,609.3514290456078,609.3514290456078,609.3514290456078,41.26775897843819,1.0,563.1629604190273,563.1629604190273,False,road_network,exclude_remote
Tai Po,114.2149400000005,22.431600000000046,700.7806256069974,700.7806256069974,700.7806256069974,39.83603369975998,1.0,654.5921569804169,654.5921569804169,False,road_network,exclude_remote
Tai Po,114.24994000000066,22.431600000000046,712.3741271814566,712.3741271814566,921.2292411238967,34.576960439518764,1.2931817790306137,247.59206663939855,247.59206663939855,False,road_network,exclude_remote
Tai Po,114.25094000000067,22.431600000000046,307.30784007397057,307.30784007397057,356.27393697156026,45.215359952853795,1.1593389120362283,221.8555718760718,221.8555718760718,False,road_network,exclude_remote
Tai Po,114.25194000000067,22.431600000000046,205.00445287064414,205.00445287064414,247.8379026970352,48.16981286715334,1.2089391192561976,119.55218467274538,119.55218467274538,False,road_network,exclude_remote
Tai Po,114.25294000000068,22.431600000000046,119.91348859293275,119.91348859293275,131.6976661981957,51.649023606320064,1.2480367356304751,34.46122039503399,34.46122039503399,False,road_network,exclude_remote
Tai Po,114.25394000000068,22.431600000000046,192.2102899591987,192.2102899591987,211.82044159777533,48.07328737917105,1.2523005262688836,75.14210350732618,75.14210350732618,False,road_network,exclude_remote
Tai Po,114.25494000000069,22.431600000000046,56.127719341737794,56.127719341737794,61.47419370953935,55.55805592557555,1.2446085307860977,56.127719341737794,56.127719341737794,False,road_network,exclude_remote
Tai Po,114.25594000000069,22.431600000000046,159.8790266914211,159.8790266914211,172.0433821589289,52.48729673369576,1.0760847480700888,111.38482784205833,111.38482784205833,False,road_network,exclude_remote
Tai Po,114.2569400000007,22.431600000000046,201.15925563093265,201.15925563093265,256.30608710999434,47.38112749617274,1.2741451359326945,152.66505678156986,152.66505678156986,False,road_network,exclude_remote
Tai Po,114.2579400000007,22.431600000000046,388.93934442947625,388.93934442947625,421.01210441030065,44.21874419162987,1.0824621125123532,448.293200180227,448.293200180227,False,road_network,exclude_remote
Tai Po,114.2589400000007,22.431600000000046,411.0737655934878,411.0737655934878,462.9444050308792,42.84296586465642,1.1261832882049847,470.4276213442385,470.4276213442385,False,road_network,exclude_remote
Tai Po,114.25994000000071,22.431600000000046,307.1791229168497,307.1791229168497,334.11452658742746,46.495949057542006,1.0876863095864393,701.4507761108935,701.4507761108935,False,road_network,exclude_remote
Tai Po,114.26094000000072,22.431600000000046,313.5687785267975,313.5687785267975,341.6152227030973,46.25968681599303,1.0894427190999916,707.8404317208413,707.8404317208413,False,road_network,exclude_remote
Tai Po,114.26194000000072,22.431600000000046,696.6160107627077,696.6160107627077,765.6556208059155,37.87087698852751,1.0991071249821234,1090.8876639567516,1090.8876639567516,False,road_network,exclude_remote
Tai Po,114.26294000000073,22.431600000000046,647.472221025006,647.472221025006,726.7416738546303,38.1927847380988,1.122429117814713,1041.7438742190498,1041.7438742190498,False,road_network,exclude_remote
Tai Po,114.26394000000073,22.431600000000046,703.7083851155365,703.7083851155365,767.9050372409616,37.915773871328874,1.0912262145560268,1097.9800383095803,1097.9800383095803,False,road_network,exclude_remote
Tai Po,114.26494000000073,22.431600000000046,799.5059620589954,799.5059620589954,895.1872275398265,36.11520297433478,1.1196754871401082,1193.7776152530391,1193.7776152530391,False,road_network,exclude_remote
Tai Po,114.26594000000074,22.431600000000046,899.8515642639127,899.8515642639127,1030.2179424461046,34.52293398257244,1.1448754254140048,1294.1232174579566,1294.1232174579566,False,road_network,exclude_remote
Tai Po,114.26694000000074,22.431600000000046,1001.409466359157,1001.409466359157,1200.1555399462898,32.637577609436505,1.1984663419547226,1395.6811195532007,1395.6811195532007,False,road_network,exclude_remote
Tai Po,114.26794000000075,22.431600000000046,566.0021994080604,566.0021994080604,699.5701908560544,37.743334766109136,1.2359849336057047,2035.4713076771386,2035.4713076771386,False,road_network,exclude_remote
Tai Po,114.26894000000075,22.431600000000046,586.5739446167597,586.5739446167597,742.7613050800236,36.938158442306396,1.2662705391138869,2056.043052885838,2056.043052885838,False,road_network,exclude_remote
Tai Po,114.26994000000076,22.431600000000046,627.9342504271665,627.9342504271665,780.3296368613568,36.570784114834865,1.242693221990232,2097.4033586962446,2097.4033586962446,False,road_network,exclude_remote
Tai Po,114.27094000000076,22.431600000000046,685.4608730320642,685.4608730320642,858.221794235446,35.5384493858722,1.2520361526095458,2154.929981301142,2154.929981301142,False,road_network,exclude_remote
Tai Po,114.27194000000077,22.431600000000046,754.7055873017287,754.7055873017287,944.9186798781841,34.5673466447763,1.2520361526095458,2224.1746955708068,2224.1746955708068,False,road_network,exclude_remote
Tai Po,114.27294000000077,22.431600000000046,832.2117475307175,832.2117475307175,832.2117475307175,38.122199153051056,1.0,2301.6808557997956,2301.6808557997956,False,road_network,exclude_remote
Tai Po,114.27394000000078,22.431600000000046,915.5386450577341,915.5386450577341,915.5386450577341,37.200481656367614,1.0,2385.0077533268122,2385.0077533268122,False,road_network,exclude_remote
Tai Po,114.27494000000078,22.431600000000046,1003.0216976864399,1003.0216976864399,1003.0216976864399,36.34276359139606,1.0,2472.490805955518,2472.490805955518,False,road_network,exclude_remote
Tai Po,114.27594000000079,22.431600000000046,1093.5298347979433,1093.5298347979433,1093.5298347979433,35.55450305271381,1.0,2562.998943067021,2562.998943067021,False,road_network,exclude_remote
Tai Po,114.27694000000079,22.431600000000046,1186.2859345832883,1186.2859345832883,1186.2859345832883,34.83445965700238,1.0,2655.7550428523664,2655.7550428523664,False,road_network,exclude_remote
Tai Po,114.2779400000008,22.431600000000046,1280.7466666066127,1280.7466666066127,1280.7466666066127,34.178275775819365,1.0,2750.215774875691,2750.215774875691,False,road_network,exclude_remote
Tai Po,114.2789400000008,22.431600000000046,1376.5246514529802,1376.5246514529802,1376.5246514529802,33.580391832815174,1.0,2845.9937597220583,2845.9937597220583,False,road_network,exclude_remote
Tai Po,114.2799400000008,22.431600000000046,1473.3382234659355,1473.3382234659355,1473.3382234659355,33.035025843441964,1.0,2942.8073317350136,2942.8073317350136,False,road_network,exclude_remote
Tai Po,114.30894000000094,22.431600000000046,1960.4042364329434,1960.4042364329434,2646.8879266510694,25.116198855117357,1.3501745596445038,3572.8778998357957,3572.8778998357957,False,road_network,exclude_remote
Tai Po,114.30994000000095,22.431600000000046,1858.7418532828337,1858.7418532828337,2787.720295991117,23.821849276271326,1.4997888443021603,3471.215516685686,3471.215516685686,False,road_network,exclude_remote
Tai Po,114.31094000000095,22.431600000000046,1757.261528999943,1757.261528999943,2339.608089769397,26.113882442863403,1.3313943605769751,3369.7351924027953,3369.7351924027953,False,road_network,exclude_remote
Tai Po,114.31194000000096,22.431600000000046,1656.0111997656,1656.0111997656,2402.42149538136,25.15995222344507,1.4507278065036098,3268.484863168452,3268.484863168452,False,road_network,exclude_remote
Tai Po,114.31294000000096,22.431600000000046,1555.0570667867523,1555.0570667867523,2151.590326154572,26.386413131481824,1.3836085968217546,3167.5307301896046,3167.5307301896046,False,road_network,exclude_remote
Tai Po,114.31394000000097,22.431600000000046,1454.4930924844116,1454.4930924844116,1715.9874179816047,29.713684042163504,1.1797838208021574,3066.966755887264,3066.966755887264,False,road_network,exclude_remote
Tai Po,114.31494000000097,22.431600000000046,1354.4570030205145,1354.4570030205145,1630.1221877376263,29.913804666489437,1.20352450029965,2966.930666423367,2966.930666423367,False,road_network,exclude_remote
Tai Po,114.31594000000098,22.431600000000046,1255.158541879455,1255.158541879455,1568.6132897027142,29.86003502213176,1.2497331909592049,2867.632205282307,2867.632205282307,False,road_network,exclude_remote
Tai Po,114.31694000000098,22.431600000000046,1156.9321488880987,1156.9321488880987,1364.9298310240515,31.630342242491448,1.1797838208021574,2769.405812290951,2769.405812290951,False,road_network,exclude_remote
Tai Po,114.31794000000099,22.431600000000046,1060.3416358158975,1060.3416358158975,1864.0980037058825,26.14685173965995,1.7580164172950932,2672.8152992187497,2672.8152992187497,False,road_network,exclude_remote
Tai Po,114.31894000000099,22.431600000000046,966.4038932600524,966.4038932600524,1788.731018213255,26.361904956143636,1.8509145406887555,2578.8775566629047,2578.8775566629047,False,road_network,exclude_remote
Tai Po,114.319940000001,22.431600000000046,877.1052036811361,877.1052036811361,1949.9817165648717,25.25195125446686,2.223201627787595,2489.5788670839884,2489.5788670839884,False,road_network,exclude_remote
Tai Po,114.320940000001,22.431600000000046,796.6610292240948,796.6610292240948,1349.095655443726,29.352710180376516,1.6934374921761552,2409.134692626947,2409.134692626947,False,road_network,exclude_remote
Tai Po,114.321940000001,22.431600000000046,734.3629916260729,734.3629916260729,1480.2868759333865,28.043557060495274,2.015742749584428,2346.836655028925,2346.836655028925,False,road_network,exclude_remote
Tai Po,114.32294000000101,22.431600000000046,707.2537823453507,707.2537823453507,1066.6565600769675,32.17370341064002,1.5081666393353004,2319.727445748203,2319.727445748203,False,road_network,exclude_remote
Tai Po,114.32394000000102,22.431600000000046,728.2221719939762,728.2221719939762,1331.006581099266,29.27431822884582,1.8277479487541282,2340.6958353968284,2340.6958353968284,False,road_network,exclude_remote
Tai Po,114.32494000000102,22.431600000000046,301.5353745359681,301.5353745359681,438.1168090728095,41.485760134654974,1.4529532720564746,1730.859013427874,1730.859013427874,False,road_network,exclude_remote
Tai Po,114.32594000000103,22.431600000000046,218.3230732125977,218.3230732125977,317.8192212474392,44.471039080326065,1.4557289642856692,1647.6467121045036,1647.6467121045036,False,road_network,exclude_remote
Tai Po,114.32694000000103,22.431600000000046,53.85444436760167,53.85444436760167,58.657933427707945,58.28741802579975,1.0891939210683976,1483.1780832595077,1483.1780832595077,False,road_network,exclude_remote
Tai Po,114.32794000000104,22.431600000000046,50.18008473021563,50.18008473021563,54.97280094199582,58.420031366772456,1.0955103252126293,1479.5037236221217,1479.5037236221217,False,road_network,exclude_remote
Tai Po,114.32894000000104,22.431600000000046,152.7804112138715,152.7804112138715,177.37863732431282,51.304128822243335,1.1610037956764443,1582.1040501057776,1582.1040501057776,False,road_network,exclude_remote
Tai Po,114.32994000000105,22.431600000000046,439.4804510249925,439.4804510249925,501.3034782011189,41.8972924643336,1.1406729856400613,1467.4594199079734,1467.4594199079734,False,road_network,exclude_remote
Tai Po,114.33094000000105,22.431600000000046,522.5341822793717,522.5341822793717,602.9584381256574,39.867904540387514,1.153911951741536,1550.5131511623526,1550.5131511623526,False,road_network,exclude_remote
Tai Po,114.33194000000105,22.431600000000046,614.5426153627423,614.5426153627423,703.3623915053541,38.34341678624113,1.1445298892578586,1642.521584245723,1642.521584245723,False,road_network,exclude_remote
