osm_id,osm_type,lat,lon,ramp,kerb,wheelchair,highway
9804899887,node,22.4062707,114.2189604,,lowered,,
9806877355,node,22.4592315,114.1799534,,lowered,,
9806877356,node,22.4592341,114.1799164,,lowered,,
9806877359,node,22.4592089,114.179963,,flush,,
9806877361,node,22.4592132,114.1799069,,flush,,
9809194109,node,22.456712,114.1777858,,flush,,
9809194111,node,22.4566839,114.1778738,,flush,,
9809225806,node,22.4580378,114.1778221,,lowered,,
9809225809,node,22.4580324,114.1778442,,lowered,,
9809247924,node,22.4577011,114.1774446,,lowered,,
9809247925,node,22.4577047,114.1774206,,lowered,,
9810206078,node,22.4566474,114.1764246,,flush,,
9810206079,node,22.4566923,114.1765263,,flush,,
9810206086,node,22.4571411,114.1770405,,lowered,,
9810206087,node,22.4571879,114.1769388,,lowered,,
9810217328,node,22.4571467,114.176716,,lowered,,
9810217329,node,22.4571922,114.1767656,,lowered,,
9810298240,node,22.4544497,114.1740077,,flush,,
9810298241,node,22.4544063,114.1739774,,flush,,
9810298243,node,22.4545086,114.1740059,,lowered,,
9810298245,node,22.4543395,114.1739773,,lowered,,
9810298258,node,22.4551071,114.1749426,,lowered,,
9810298259,node,22.455109,114.1749879,,lowered,,
9810298260,node,22.4550245,114.1749425,,lowered,,
9810298261,node,22.4550193,114.1749878,,lowered,,
9810358594,node,22.4559089,114.1735355,,lowered,,
9810358595,node,22.4559359,114.1735406,,lowered,,
9810358596,node,22.4559526,114.1733988,,lowered,,
9810358598,node,22.4559291,114.1733959,,lowered,,
9810358628,node,22.4556494,114.1734678,,lowered,,
9810358629,node,22.4556196,114.1734593,,lowered,,
9810358634,node,22.4555992,114.173657,,lowered,,
9810358635,node,22.4556312,114.1736612,,lowered,,
9810372133,node,22.4563969,114.1742373,,lowered,,
9810372134,node,22.4563316,114.1742326,,lowered,,
9810372140,node,22.4569983,114.1742377,,lowered,,
9810372142,node,22.4570022,114.1741639,,lowered,,
9810426839,node,22.4556477,114.1723453,,lowered,,
9810426840,node,22.4556712,114.1723239,,lowered,,
9810426842,node,22.455685,114.1723117,,lowered,,
9810426846,node,22.4557702,114.1721867,,flush,,
9810426847,node,22.4557744,114.1721125,,flush,,
9810426848,node,22.4557752,114.1720987,,flush,,
9810499304,node,22.4560668,114.1705505,,lowered,,
9810499305,node,22.4560925,114.1705646,,lowered,,
9810500852,node,22.4558424,114.1719316,,flush,,
9810500853,node,22.4559343,114.1719403,,flush,,
9810500854,node,22.455956,114.1718789,,flush,,
9810500856,node,22.4560813,114.1718926,,lowered,,
9810500857,node,22.455733,114.1718446,,lowered,,
9810500870,node,22.4563621,114.1719581,,flush,,
9810714700,node,22.4565005,114.1695855,,flush,,
9810714701,node,22.4565026,114.169582,,flush,,
9810853326,node,22.4443204,114.0337847,,lowered,,
9810853330,node,22.4443051,114.0340468,,flush,,
9811010563,node,22.4570498,114.1679905,,flush,,
9811010564,node,22.4570249,114.1679981,,lowered,,
9811010565,node,22.4569594,114.1678945,,lowered,,
9811010566,node,22.4569763,114.1678785,,flush,,
9811010587,node,22.4565491,114.1673551,,flush,,
9811010588,node,22.4565621,114.1673436,,lowered,,
9811010594,node,22.4563928,114.1674931,,flush,,
9811010603,node,22.4563655,114.1675174,,flush,,
9812173671,node,22.4560755,114.1666124,,lowered,,
9812173672,node,22.4561456,114.1666999,,lowered,,
9812173684,node,22.4561256,114.1667237,,flush,,
9812173703,node,22.4564774,114.1672356,,flush,,
9812173704,node,22.4564386,114.1671788,,flush,,
9812173711,node,22.4563191,114.1669512,,lowered,,
9812173713,node,22.4563014,114.1669785,,flush,,
9812173716,node,22.4562751,114.1668883,,lowered,,
9812185018,node,22.4562471,114.1668997,,flush,,
9812454766,node,22.4558074,114.1663427,,flush,,
9812454767,node,22.4558348,114.1663292,,lowered,,
9812454798,node,22.4553607,114.1659482,,lowered,,
9812454806,node,22.4555422,114.1658297,,flush,,
9812462220,node,22.4554586,114.165878,,flush,,
9812462221,node,22.4554456,114.1658876,,flush,,
9812617436,node,22.4565546,114.1661478,,lowered,,
9812617466,node,22.4570062,114.1668473,,lowered,,
9812617467,node,22.4570595,114.1668071,,lowered,,
9812617475,node,22.4569459,114.1666226,,lowered,,
9812617481,node,22.4568237,114.1664212,,lowered,,
9812617490,node,22.4569921,114.166663,,lowered,,
9813508556,node,22.4333564,114.0708154,,,yes,
9814947513,node,22.3182409,114.173264,,lowered,,
9814954517,node,22.3181951,114.173259,,lowered,,
9814954518,node,22.3181029,114.1733038,,lowered,,
9819793090,node,22.3447932,114.2058618,,,yes,
9819820236,node,22.3465958,114.2032763,,lowered,,
9819820245,node,22.3470875,114.2035075,,lowered,,
9819820247,node,22.3470904,114.2033995,,lowered,,
9825097516,node,22.2942437,113.9494864,,lowered,,
9825135917,node,22.2942055,113.9494893,,lowered,,
9825675565,node,22.4555059,114.1655602,,flush,,
9825675566,node,22.455497,114.1655506,,flush,,
9825675613,node,22.4554395,114.1646016,,,yes,
9825760104,node,22.4540381,114.1658641,,lowered,,
9825760111,node,22.4540756,114.1658736,,lowered,,
9825830925,node,22.45392,114.1659532,,lowered,,
9825830926,node,22.4539346,114.1659816,,lowered,,
9825830927,node,22.4539378,114.1658677,,lowered,,
9825830928,node,22.4539172,114.1660663,,flush,,
9825830932,node,22.4539118,114.1660933,,lowered,,
9826981256,node,22.454669,114.1662177,,flush,,
9826981257,node,22.4546542,114.1662463,,flush,,
9826981259,node,22.4541284,114.1661761,,flush,,
9826981260,node,22.4541417,114.1661018,,flush,,
9826981275,node,22.4533506,114.1668476,,lowered,,
9826981288,node,22.4533794,114.1666011,,lowered,,
9826981302,node,22.4535417,114.1672635,,lowered,,
9826981303,node,22.4536084,114.1672638,,lowered,,
9827982561,node,22.4531662,114.1659417,,lowered,,
9827982562,node,22.453161,114.1659624,,lowered,,
9827982564,node,22.453177,114.1658939,,lowered,,
9827982566,node,22.4532034,114.1657807,,flush,,
9827982567,node,22.4531945,114.1658188,,flush,,
9827982568,node,22.4532208,114.1657064,,lowered,,
9827982572,node,22.4528723,114.1658574,,lowered,,
9828029989,node,22.4530567,114.1656018,,lowered,,
9828632047,node,22.4529444,114.1656216,,lowered,,
9828632051,node,22.4529155,114.1657161,,flush,,
9828632052,node,22.4529127,114.1657251,,flush,,
9828632054,node,22.4528917,114.1657937,,lowered,,
9828632055,node,22.4528798,114.1658326,,lowered,,
9828632074,node,22.4522959,114.1656189,,lowered,,
9828632075,node,22.4522884,114.1656403,,lowered,,
9829547051,node,22.4532781,114.1687358,,lowered,,
9829547059,node,22.4530301,114.1686299,,lowered,,
9829547070,node,22.4531019,114.169583,,lowered,,
9829547071,node,22.4530435,114.1694499,,lowered,,
9829633247,node,22.4522853,114.167524,,lowered,,
9829633249,node,22.4522369,114.1675246,,lowered,,
9829633254,node,22.4529294,114.1675461,,lowered,,
9829633255,node,22.4528073,114.1675468,,lowered,,
9829633256,node,22.4528059,114.1672225,,lowered,,
9829633257,node,22.4529289,114.1672218,,lowered,,
9829633258,node,22.4530025,114.1674485,,lowered,,
9829633259,node,22.4530026,114.1673168,,lowered,,
9829633264,node,22.4527197,114.1673173,,lowered,,
9829633265,node,22.4527201,114.16745,,lowered,,
9829742992,node,22.452047,114.166653,,flush,yes,
9829743004,node,22.4524042,114.1665648,,lowered,,
9829743005,node,22.4523699,114.1665642,,lowered,,
9829743007,node,22.4524064,114.1668817,,lowered,,
9829743008,node,22.4523672,114.1668821,,lowered,,
9830026276,node,22.363343,114.1145077,,,yes,
9830172625,node,22.3644068,114.1153885,,lowered,,
9830172626,node,22.3643067,114.1155616,,lowered,,
9830172627,node,22.3643655,114.11546,,flush,,
9830172628,node,22.3643491,114.1154883,,flush,,
9830639509,node,22.3635231,114.1142926,,,yes,
9832002098,node,22.351097,114.1984989,,lowered,,
9832098900,node,22.3470906,114.2031332,,lowered,,
9832098902,node,22.3465709,114.2033557,,lowered,,
9833942513,node,22.3705968,114.0996095,,lowered,,
9833942514,node,22.3705422,114.0996598,,lowered,,
9836452678,node,22.2993984,114.1759875,,lowered,,
9841479686,node,22.3720724,114.1121772,,high;lowered,,
9841491720,node,22.3714095,114.1135986,,flush,,
9841491721,node,22.3714002,114.1135933,,flush,,
9841491722,node,22.3709369,114.1137007,,lowered,,
9841491723,node,22.3710179,114.1136032,,lowered,,
9841491724,node,22.3711039,114.1135846,,lowered,,
9841491725,node,22.3709793,114.1136627,,lowered,,
9841491734,node,22.3709512,114.1145499,,lowered,,
9846613255,node,22.3693923,114.1088752,,lowered,,
9846613265,node,22.3698044,114.1082573,,lowered,,
9848516467,node,22.3673357,114.1110867,,lowered,,
9848516468,node,22.3675767,114.1112157,,lowered,,
9848516469,node,22.3675396,114.1111755,,lowered,,
9850113774,node,22.3675107,114.1207029,,,yes,
9851034345,node,22.3684657,114.1225201,,lowered,,
9851034346,node,22.3683651,114.1224518,,lowered,,
9851034347,node,22.368331,114.1225493,,lowered,,
9851034353,node,22.3683442,114.1227213,,lowered,,
9851034354,node,22.3682951,114.122692,,flush,,
9851034355,node,22.368312,114.1227021,,flush,,
9851034356,node,22.3682602,114.1226712,,lowered,,
9851034362,node,22.3685592,114.1223354,,lowered,,
9851034363,node,22.3685413,114.122458,,lowered,,
9851034367,node,22.3684702,114.1224133,,lowered,,
9859482399,node,22.3672025,114.1264448,,lowered,,
9859482400,node,22.3673254,114.1264974,,lowered,,
9859482401,node,22.3672647,114.1264714,,flush,,
9859482402,node,22.3672573,114.1264683,,flush,,
9861658379,node,22.3641395,114.122885,,lowered,,
9861658380,node,22.3641453,114.1227963,,lowered,,
9861658402,node,22.3636557,114.1228905,,lowered,,
9861658403,node,22.3637492,114.1228938,,lowered,,
9863263042,node,22.3620736,114.121867,,lowered,,
9863263043,node,22.3621103,114.1219563,,lowered,,
9863263051,node,22.362282,114.1219554,,lowered,,
9863263052,node,22.3621839,114.1220041,,lowered,,
9863263053,node,22.3620794,114.121755,,lowered,,
9863263054,node,22.3621775,114.1217063,,lowered,,
9863263107,node,22.3612978,114.123386,,lowered,,
9863263108,node,22.3612271,114.1233844,,lowered,,
9863309879,node,22.3595422,114.1217914,,flush,,
9863309911,node,22.359468,114.1218542,,lowered,,
9863309912,node,22.3594884,114.1218007,,flush,,
9863309915,node,22.3595629,114.1217369,,lowered,,
9863362617,node,22.3590209,114.1216599,,lowered,,
9863362619,node,22.3590413,114.1216064,,flush,,
9863362622,node,22.3590866,114.1215933,,flush,,
9863362623,node,22.3591072,114.1215389,,lowered,,
9863723449,node,22.359794,114.1229037,,lowered,,
9863723450,node,22.3597209,114.1229259,,lowered,,
9863723484,node,22.3596988,114.122369,,flush,,
9863723508,node,22.3596817,114.12226,,lowered,,
9863760622,node,22.3595537,114.1219879,,lowered,,
9863760623,node,22.3596216,114.1221413,,flush,,
9863760624,node,22.3595986,114.1219887,,flush,,
9863760625,node,22.3596659,114.1221404,,lowered,,
9864032227,node,22.3611392,114.1252822,,lowered,,
9864032228,node,22.3611909,114.1252409,,lowered,,
9864032254,node,22.3606557,114.1244418,,lowered,,
9864032255,node,22.360604,114.1244831,,lowered,,
9864125546,node,22.3617793,114.1262459,,lowered,,
9864125548,node,22.361831,114.1262046,,lowered,,
9866285554,node,22.3625338,114.1281505,,lowered,,
9866285556,node,22.3625945,114.1281274,,lowered,,
9866285557,node,22.3625387,114.1278827,,lowered,,
9866285565,node,22.3625948,114.1280466,,lowered,,
9866285589,node,22.3623719,114.1273784,,lowered,,
9866285607,node,22.362352,114.1273069,,lowered,,
9868272745,node,22.4056556,114.2099221,,flush,,
9868272785,node,22.4059916,114.210044,,flush,,
9868272788,node,22.4059348,114.2099912,,flush,,
9868272789,node,22.4059232,114.2100161,,flush,,
9868605188,node,22.3630627,114.12971,,lowered,,
9868605190,node,22.363126,114.1296808,,lowered,,
9868620987,node,22.3628267,114.1290167,,lowered,,
9868620989,node,22.3628874,114.1289936,,lowered,,
9869572422,node,22.2808439,113.9357455,,,yes,
9870349892,node,22.4104804,114.2130592,,lowered,,
9870357517,node,22.4101836,114.2128392,,lowered,,
9870357521,node,22.4100242,114.2129293,,lowered,,
9870357522,node,22.4099997,114.2128992,,flush,,give_way
9870357523,node,22.4099509,114.2129583,,flush,,give_way
9870627673,node,22.3644572,114.1277841,,lowered,,
9870627674,node,22.364513,114.1279044,,lowered,,
9870627690,node,22.3634092,114.1270372,,flush,,
9870627691,node,22.3633642,114.127084,,lowered,,
9870627692,node,22.3634313,114.1270143,,flush,,
9870627693,node,22.3634537,114.126991,,flush,,
9870627694,node,22.3634688,114.1269753,,flush,,
9870627695,node,22.3634913,114.126952,,flush,,
9870627697,node,22.3635479,114.1269677,,flush,,
9870627698,node,22.3636073,114.126906,,lowered,,
9872729215,node,22.3616529,114.1244629,,lowered,,
9872729216,node,22.3617118,114.1244162,,lowered,,
9872759822,node,22.362141,114.124987,,flush,,
9872759823,node,22.3621042,114.1249322,,flush,,
9872759885,node,22.3628157,114.1261306,,lowered,,
9872759886,node,22.3628599,114.1260815,,lowered,,
9875923912,node,22.2997925,114.1718996,,,yes,bus_stop
9880797572,node,22.3893142,114.2026991,,lowered,,
9885233067,node,22.3642686,114.0148147,,flush,,crossing
9887615927,node,22.362485,114.0168288,,lowered,,
9887615928,node,22.3625557,114.0168998,,lowered,,
9887615942,node,22.3636087,114.0163967,,lowered,,
9887809822,node,22.3000252,114.1718827,,,yes,bus_stop
9893292747,node,22.3866213,114.1994565,,lowered,,
9898602765,node,22.2483937,114.1664521,,lowered,,
9898602766,node,22.2484297,114.166545,,flush,,
9899973203,node,22.3880975,114.1984063,,lowered,,
9911794673,node,22.3763388,114.1896111,,flush,,
9911794674,node,22.3762527,114.1895231,,flush,,
9917328284,node,22.374513,114.1854843,,lowered,,
9917328290,node,22.3745059,114.1867695,,lowered,,
9917356223,node,22.3732153,114.1856209,,lowered,,
9917356281,node,22.3742104,114.1808988,,lowered,,
9917420290,node,22.3371645,114.1405632,,lowered,,
9917420291,node,22.3371696,114.1405309,,flush,,
9917420292,node,22.3371734,114.1405145,,flush,,
9917420293,node,22.3371795,114.1404826,,flush,,
9917420294,node,22.3371829,114.1404639,,flush,,
9917420295,node,22.3371901,114.1404263,,flush,,
9917420296,node,22.3371933,114.1404097,,flush,,
9917420297,node,22.3372081,114.1403362,,lowered,,
9917420298,node,22.3372138,114.1402229,,lowered,,
9917420299,node,22.3372211,114.140184,,flush,,
9917420300,node,22.3372266,114.1401555,,flush,,
9917420301,node,22.3372403,114.1400828,,flush,,
9917420302,node,22.3372489,114.1400498,,flush,,
9917420303,node,22.3372628,114.1400109,,flush,,
9917420304,node,22.3372719,114.1399938,,flush,,
9917420305,node,22.3372922,114.1399656,,lowered,,
9919521150,node,22.3225067,114.2208369,,lowered,,
9919521160,node,22.3210561,114.2215313,,lowered,,
9919521161,node,22.3211095,114.2214342,,lowered,,
9919521189,node,22.3208822,114.2209083,,lowered,,
9919521190,node,22.320817,114.2208456,,lowered,,
9919521193,node,22.3208177,114.2207106,,lowered,,
9919521204,node,22.3207097,114.2208862,,lowered,,
9919521212,node,22.3209298,114.2205581,,lowered,,
9919521213,node,22.3208688,114.2205494,,flush,,
9919521214,node,22.3208532,114.2205496,,flush,,
9919521215,node,22.3208205,114.2206032,,flush,,
9919521216,node,22.3208035,114.2206032,,flush,,
9919524217,node,22.3207725,114.2206445,,flush,,
9921214696,node,22.3232937,114.2163909,,lowered,,
9921214697,node,22.3231812,114.2164624,,lowered,,
9925070849,node,22.3450743,114.1897263,,lowered,,
9925070850,node,22.3452124,114.1897025,,lowered,,
9925070851,node,22.3451296,114.1897263,,flush,,
9925070852,node,22.345153,114.1897027,,flush,,
9925234761,node,22.3479716,114.06147,,,yes,
9925234762,node,22.3483642,114.0620002,,,yes,
9925879695,node,22.4268288,114.2087372,,,yes,
9926356945,node,22.3273407,114.1882032,,lowered,,
9926356949,node,22.32449,114.1694681,,lowered,,
9926356950,node,22.3245088,114.1695689,,lowered,,
9931124236,node,22.3838211,113.973261,,lowered,,
9931124237,node,22.3838669,113.9732639,,flush,,
9931124238,node,22.3839005,113.9732659,,flush,,
9931124239,node,22.3839338,113.973268,,lowered,,
9938957371,node,22.275657,114.1740991,,lowered,,
9938957374,node,22.2755986,114.1740486,,lowered,,
9938957377,node,22.2756885,114.1741313,,lowered,,
9938975719,node,22.2744868,114.1740099,,lowered,,
9938975739,node,22.2745138,114.1741115,,lowered,,
9938975741,node,22.2745081,114.174031,,lowered,,
9939430951,node,22.3856674,113.9757989,,lowered,,
9952759338,node,22.3304998,114.2107032,,lowered,,
9952759339,node,22.3305505,114.2106479,,lowered,,
9953781643,node,22.3175894,114.169594,,lowered,,
9956493389,node,22.2865294,114.1437278,,lowered,,
9956523169,node,22.2862082,114.1463479,,lowered,,
9961973502,node,22.3259142,114.2145122,,lowered,,
9966304202,node,22.3273026,114.2139705,,lowered,,
9966304210,node,22.3276603,114.2147261,,lowered,,
9966304215,node,22.3273787,114.2140908,,lowered,,
9966304216,node,22.3272971,114.214151,,lowered,,
9966321020,node,22.3274046,114.2143212,,lowered,,
9966321029,node,22.3273869,114.2142932,,lowered,,
9974567573,node,22.3746734,114.1810879,,lowered,,
9974567574,node,22.3746928,114.1811039,,lowered,,
9974567575,node,22.3745726,114.1812357,,lowered,,
9974567576,node,22.37461,114.1812675,,lowered,,
9974567615,node,22.3743615,114.1807953,,lowered,,
9974576524,node,22.3744005,114.1807342,,lowered,,
9977165586,node,22.3821402,114.1924944,,lowered,,
9977165587,node,22.3821096,114.1925337,,lowered,,
9977165588,node,22.3818876,114.1926029,,lowered,,
9977165589,node,22.3819091,114.1925736,,lowered,,
9977165594,node,22.3822381,114.1929413,,lowered,,
9977165595,node,22.3822355,114.1929154,,lowered,,
9977165599,node,22.3822046,114.1923591,,lowered,,
9977165600,node,22.3821966,114.1924104,,lowered,,
9977190620,node,22.381846,114.1910656,,lowered,,
9988101678,node,22.4458056,114.177446,,lowered,,
9992920511,node,22.4512045,114.1652697,,lowered,,
9992920512,node,22.451229,114.1652634,,lowered,,
9992920513,node,22.4512001,114.1652441,,lowered,,
9992923420,node,22.4517007,114.1651031,,lowered,,
9992923454,node,22.4518031,114.164084,,lowered,,
9992923468,node,22.451769,114.1653474,,lowered,,
9992923471,node,22.4516487,114.1653137,,lowered,,
9992923472,node,22.451638,114.1653445,,lowered,,
9992923511,node,22.4516629,114.1649326,,lowered,,
9992923525,node,22.451568,114.1653035,,lowered,,
9992923527,node,22.4512457,114.1652231,,flush,,
9992923559,node,22.4495268,114.1775931,,lowered,,
9992923560,node,22.4495415,114.1775693,,lowered,,
9992923561,node,22.4494584,114.1774857,,lowered,,
9992923574,node,22.4494051,114.1777244,,lowered,,
10005931530,node,22.4459361,114.0364796,,,yes,
10013660139,node,22.3163703,114.1717674,,lowered,,
10013660140,node,22.3164119,114.1717587,,lowered,,
10018688887,node,22.2821255,114.176596,,lowered,,
10023521143,node,22.3308607,114.1631396,,lowered,,
10023521152,node,22.3304841,114.1627984,,lowered,,
10036291064,node,22.4494278,114.1712895,,lowered,,
10036291085,node,22.4491445,114.1699883,,lowered,,
10036291086,node,22.4489288,114.1699989,,lowered,,
10036291087,node,22.4489217,114.1699129,,lowered,,
10038396741,node,22.2952702,114.1761579,,,yes,
10047024066,node,22.2856573,114.1594094,,lowered,,
10060104738,node,22.2748581,114.1722335,,lowered,,
10072617359,node,22.3340686,114.2097387,,,yes,
10106458232,node,22.3204437,114.215475,,lowered,,
10106458354,node,22.3203098,114.2154087,,lowered,,
10113393122,node,22.3196671,114.1557987,,,yes,
10135484654,node,22.2813515,114.153939,,,yes,
10164923046,node,22.2653735,114.2473933,,lowered,,
10166403965,node,22.2576789,114.1931868,,lowered,,
10166403966,node,22.2577192,114.1931838,,lowered,,
10166403967,node,22.2577543,114.1931789,,lowered,,
10166403976,node,22.2576255,114.193189,,lowered,,
10166403982,node,22.2595904,114.1921367,,lowered,,
10166403992,node,22.2589014,114.1924671,,lowered,,
10166403993,node,22.2592493,114.1922477,,lowered,,
10171096923,node,22.3434543,114.1957454,,lowered,,
10171096924,node,22.3435301,114.1958917,,lowered,,
10171096925,node,22.343717,114.1955809,,lowered,,
10171096926,node,22.3435831,114.1956604,,lowered,,
10173250011,node,22.4104812,114.2130751,,lowered,,
10175007664,node,22.2871152,114.1389515,,lowered,,
10181363612,node,22.3023869,114.1792951,,lowered,,
10181363613,node,22.3024525,114.1792665,,lowered,,
10196220834,node,22.2754311,114.1175443,,lowered,,
10196220835,node,22.2754633,114.1176371,,lowered,,
10196229727,node,22.2634036,114.1305126,,lowered,,
10196229728,node,22.2632655,114.1304978,,lowered,,
10196229787,node,22.2670379,114.1294787,,flush,,
10196229789,node,22.2670602,114.1294435,,flush,,
10196229826,node,22.2663036,114.1282306,,flush,,crossing
10196567262,node,22.2838693,114.1295949,,lowered,,
10196567263,node,22.2838782,114.1296325,,lowered,,
10196567264,node,22.2839244,114.1296171,,lowered,,
10196579823,node,22.2860238,114.1451079,,lowered,,
10196579824,node,22.2859186,114.145369,,lowered,,
10196579825,node,22.2861137,114.14422,,lowered,,
10196579826,node,22.2861127,114.1442583,,lowered,,
10196791079,node,22.288091,114.1559269,,lowered,,
10211113075,node,22.501691,114.1276705,,,yes,
10213842822,node,22.3365946,114.1479753,,lowered,,
10223576874,node,22.3063465,114.1933886,,lowered,,
10223576876,node,22.3038976,114.1923814,,lowered,,
10223576879,node,22.3033729,114.191956,,lowered,,
10242392295,node,22.2965727,114.1769467,,lowered,,
10242398419,node,22.2946472,114.1725614,,flush,,
10242398420,node,22.2946221,114.1725628,,flush,,
10242398422,node,22.2945759,114.1725635,,lowered,,
10242398432,node,22.2946962,114.172559,,lowered,,
10242398433,node,22.2947399,114.1726555,,lowered,,
10242398434,node,22.2948552,114.1726542,,lowered,,
10242398437,node,22.2945658,114.1721849,,lowered,,
10244005741,node,22.2954714,114.1760581,,lowered,,
10244005742,node,22.2954695,114.1760145,,flush,,
10244005744,node,22.2954422,114.1759656,,flush,,
10250803045,node,22.3145713,114.1701875,,lowered,,
10250803046,node,22.3145008,114.1702022,,lowered,,
10256441393,node,22.3240247,114.1619594,,flush,,
10256441394,node,22.3240256,114.1620079,,lowered,,
10256441402,node,22.3239984,114.1619017,,flush,,
10256441403,node,22.323997,114.1618338,,lowered,,
10256441407,node,22.3241837,114.1617848,,lowered,,
10256506810,node,22.3240984,114.1617868,,lowered,,
10256506831,node,22.3233386,114.1618494,,lowered,,
10260036369,node,22.3232463,114.1618069,,lowered,,
10287206039,node,22.3710007,114.1147121,,lowered,,
10289782579,node,22.3004771,114.1760139,,lowered,,
10294963881,node,22.3149842,114.2359237,,lowered,,
10294963883,node,22.31504,114.236043,,lowered,,
10298327106,node,22.3226839,114.1877135,,lowered,,
10301092077,node,22.3146955,114.2197732,,lowered,,
10301092078,node,22.3147196,114.2197089,,lowered,,
10301092094,node,22.3138195,114.2221155,,lowered,,
10301092095,node,22.3137868,114.2222003,,lowered,,
10301092099,node,22.3133631,114.2206373,,lowered,,
10301092100,node,22.3133254,114.2206924,,lowered,,
10301092101,node,22.3134017,114.2206646,,lowered,,
10301105112,node,22.3133452,114.2207759,,lowered,,
10301105114,node,22.3133911,114.2208047,,lowered,,
10301105116,node,22.313049,114.2217393,,lowered,,
10301105156,node,22.3134341,114.2207225,,lowered,,
10301105157,node,22.3134076,114.2207687,,lowered,,
10313055786,node,22.3371459,114.1951141,,lowered,,
10313055790,node,22.3371662,114.1950821,,lowered,,
10536138773,node,22.3151757,114.2196565,,lowered,,
10536138774,node,22.3152018,114.2197102,,flush,,
10536138775,node,22.3152069,114.2197374,,flush,,
10536138776,node,22.3153172,114.2199719,,lowered,,
10536138777,node,22.3152892,114.2199406,,flush,,
10536138778,node,22.3152753,114.2199268,,flush,,
10536138779,node,22.3152363,114.2198939,,lowered,,
10536138780,node,22.3152661,114.219764,,lowered,,
10556445440,node,22.3233432,114.2348038,,flush,,
10556445511,node,22.3242816,114.2360036,,flush,,
10556445512,node,22.3242912,114.2360256,,flush,,
10556445513,node,22.3240303,114.235993,,flush,,
10556445514,node,22.3240485,114.2359787,,flush,,
10556445515,node,22.3240086,114.2361923,,flush,,
10556445516,node,22.3240227,114.2362112,,flush,,
10556445519,node,22.3239602,114.2361277,,lowered,,
10556445521,node,22.3239732,114.2360384,,lowered,,
10556445524,node,22.324107,114.2359328,,lowered,,
10556445526,node,22.324252,114.235936,,lowered,,
10556445530,node,22.324063,114.2362646,,lowered,,
10556445531,node,22.3243194,114.2360899,,lowered,,
10556445589,node,22.3274836,114.2299571,,lowered,,
10556445593,node,22.3274964,114.2296704,,lowered,,
10556445616,node,22.3232998,114.234837,,flush,,
10558959277,node,22.3196553,114.238681,,lowered,,
10562952337,node,22.3057745,114.2251245,,lowered,,
10565387056,node,22.3182848,114.173381,,lowered,,
10565387064,node,22.3182679,114.173336,,flush,,
10565387065,node,22.3182612,114.173318,,flush,,
10565387089,node,22.3180335,114.173355,,lowered,,
10565387090,node,22.3180538,114.173409,,flush,,
10565387091,node,22.3180606,114.173427,,flush,,
10565387092,node,22.3180775,114.173472,,lowered,,
10576740402,node,22.3220791,114.2127763,,flush,,
10576740404,node,22.3220726,114.2127769,,flush,,
10576740422,node,22.3223099,114.2131592,,flush,,
10576740423,node,22.3223412,114.213156,,flush,,
10576740424,node,22.3223591,114.2131541,,flush,,
10576740425,node,22.3224081,114.2131497,,lowered,,
10589240552,node,22.3169551,114.2326643,,lowered,,
10589240553,node,22.315532,114.2343186,,lowered,,
10589240554,node,22.3168014,114.2327541,,lowered,,
10589240557,node,22.3169002,114.2328007,,lowered,,
10589240559,node,22.3168464,114.2329342,,lowered,,
10589240588,node,22.3161679,114.2337789,,lowered,,
10589255312,node,22.3146452,114.234678,,lowered,,
10589255313,node,22.315478,114.2342179,,lowered,,
10589255314,node,22.3147199,114.2348248,,lowered,,
10591210270,node,22.3149082,114.2335655,,lowered,,
10591210279,node,22.3149905,114.2336726,,lowered,,
10591210291,node,22.3145683,114.2346588,,lowered,,
10594465662,node,22.3183361,114.2304032,,lowered,,
10594465668,node,22.3184326,114.2304707,,lowered,,
10594465669,node,22.318594,114.2302285,,lowered,,
10594465670,node,22.3184734,114.2301437,,lowered,,
10606343264,node,22.3202391,114.2272992,,flush,,
10606343265,node,22.3203211,114.2271806,,lowered,,
10606343271,node,22.3195493,114.2275123,,,yes,bus_stop
10606343300,node,22.320284,114.2272016,,flush,,
10606343303,node,22.3202885,114.2272725,,flush,,
10609372356,node,22.4915543,114.1395967,,,yes,bus_stop
10635655628,node,22.3299388,114.1556427,,lowered,,
10648278290,node,22.5662085,114.0789309,,,yes,
10678066021,node,22.429314,114.2097251,,,yes,
10690932821,node,22.3175567,114.2269189,,lowered,,
10726301488,node,22.3213024,114.1711896,,lowered,,
10726301807,node,22.3224088,114.170942,,lowered,,
10726301809,node,22.3223572,114.1709528,,lowered,,
10727804663,node,22.3237772,114.1707334,,lowered,,
10734767505,node,22.5456465,113.9491391,,lowered,,
10734767510,node,22.5456603,113.9491551,,lowered,,
10734767521,node,22.5458416,113.9491002,,lowered,,
10748748197,node,22.3551541,114.1273982,,lowered,,
10749024418,node,22.3051531,113.9383972,,lowered,,
10749024419,node,22.3051461,113.9384421,,lowered,,
10770422386,node,22.3216075,114.2376694,,lowered,,
10770422387,node,22.3216641,114.2380071,,lowered,,
10770422388,node,22.3215951,114.2380692,,lowered,,
10770422389,node,22.3213489,114.2378853,,lowered,,
10770422390,node,22.3214143,114.2380127,,lowered,,
10770422391,node,22.3216994,114.2377763,,lowered,,
10770422392,node,22.3216612,114.2377319,,flush,,
10770422393,node,22.3216459,114.237714,,flush,,
10770422394,node,22.3216382,114.2380303,,flush,,
